Outcome,Prediction
1,0.20017406
0,0.24869557
1,0.2114164
0,0.24505669
0,0.22782978
0,0.23261204
1,0.20510629
0,0.22318439
1,0.25138986
0,0.19657835
0,0.22021583
0,0.20181988
0,0.20881319
1,0.17771815
0,0.18833177
0,0.19861428
0,0.18611549
0,0.22649503
0,0.22598821
1,0.24286748
1,0.20076722
1,0.17946938
0,0.24973072
0,0.20731969
0,0.2298129
0,0.21475877
0,0.24897604
1,0.22822233
0,0.22334209
0,0.22286412
0,0.21316338
0,0.23633699
1,0.21799906
1,0.22958031
0,0.15983403
1,0.21967238
0,0.21907577
1,0.20597889
1,0.19707286
0,0.20133652
1,0.20513947
0,0.24022222
0,0.227316
1,0.2363055
0,0.22615162
1,0.20500433
0,0.172824
0,0.2387956
1,0.23811996
0,0.23445405
1,0.19306046
1,0.21094283
0,0.21504524
1,0.21737541
0,0.2222745
0,0.20101449
1,0.20877095
0,0.16503875
1,0.2084608
0,0.23423551
1,0.18434268
0,0.21561392
1,0.21902978
0,0.24173823
0,0.23250943
0,0.21563955
0,0.20929544
0,0.25485292
0,0.21142393
0,0.24124277
0,0.20623556
1,0.21564096
0,0.19625568
0,0.25750235
1,0.1870317
1,0.2616061
0,0.22533654
0,0.22196455
1,0.21370454
0,0.23549005
0,0.1977446
1,0.24781719
0,0.2058868
0,0.21354812
0,0.20047353
1,0.22274236
0,0.21286021
0,0.20877177
0,0.2353279
0,0.20622301
0,0.24265374
0,0.18259823
0,0.20514625
1,0.23575462
0,0.17571242
1,0.24924687
0,0.21114866
0,0.20997794
1,0.20302235
0,0.22503093
0,0.18157794
1,0.2418311
1,0.21505962
0,0.21734966
0,0.21113816
1,0.200962
0,0.2516487
0,0.18047535
0,0.1783675
0,0.2412957
1,0.23840672
1,0.20676214
0,0.20805293
0,0.2471719
1,0.21607035
0,0.21299398
0,0.19835393
1,0.17684536
1,0.17027032
0,0.19001456
1,0.167285
0,0.1793138
1,0.22786275
0,0.1650291
0,0.21056184
0,0.19050068
0,0.1762446
0,0.233245
0,0.24230802
1,0.21784754
0,0.22741725
0,0.20899291
0,0.2360826
0,0.2145277
1,0.22713365
0,0.20290741
0,0.19019012
0,0.23341879
0,0.24461874
0,0.16491272
1,0.1829089
0,0.19832546
1,0.23358326
0,0.24358846
1,0.22123253
1,0.21705197
1,0.22710307
0,0.2507808
0,0.22781311
1,0.2511307
0,0.23803934
1,0.20435409
0,0.23455015
0,0.21160515
0,0.22102845
0,0.1749531
1,0.2573619
0,0.20137666
0,0.18109241
0,0.2206687
0,0.23512249
1,0.23611706
0,0.24154133
1,0.1791186
0,0.23903278
0,0.24841629
1,0.21951242
0,0.17209922
0,0.19992578
0,0.2154972
1,0.24566582
0,0.2373983
0,0.2195313
1,0.2431887
0,0.21761797
1,0.18152685
0,0.19971186
1,0.18328004
0,0.18164247
1,0.22693853
0,0.24758618
1,0.20001216
0,0.22061944
1,0.16543731
1,0.23279214
1,0.20758085
0,0.22010024
0,0.1963031
1,0.23356025
1,0.2579482
0,0.20033449
1,0.22619338
0,0.1999439
1,0.25401545
0,0.21010433
0,0.21146448
0,0.20280363
0,0.24388918
0,0.20587163
0,0.2024176
1,0.15944658
0,0.22010432
0,0.22696573
0,0.22134638
0,0.17178246
0,0.23104584
1,0.21349174
1,0.23845276
0,0.18622595
0,0.24857752
1,0.23368476
0,0.2419706
0,0.22274818
1,0.19800478
0,0.21015942
0,0.24054651
0,0.20262425
0,0.16695204
0,0.23525497
0,0.22027951
1,0.26334682
0,0.25020304
1,0.2478518
0,0.12481896
0,0.13625316
1,0.15396228
0,0.13682754
1,0.12819558
0,0.12907974
1,0.14107224
0,0.123819545
1,0.1322398
0,0.12804279
1,0.13724418
0,0.1617095
0,0.14733304
1,0.12936105
0,0.14070486
0,0.1460647
0,0.13818623
0,0.12136721
0,0.15660256
0,0.13797915
0,0.12681492
0,0.13344632
0,0.1383608
0,0.12241997
0,0.1485879
0,0.12858807
1,0.12368411
1,0.15011707
0,0.12912369
0,0.12626374
1,0.13181183
0,0.14290245
0,0.12822174
0,0.13590111
0,0.13137509
0,0.14494419
0,0.11756336
1,0.1464123
0,0.13435209
0,0.14804603
0,0.15253998
1,0.13070068
1,0.119212165
0,0.12892316
0,0.14602438
0,0.13322341
1,0.1268773
0,0.15188263
1,0.13078697
0,0.12555595
1,0.14864126
1,0.13362992
0,0.13582928
0,0.12553032
1,0.1273137
0,0.12536913
0,0.13915277
1,0.12713188
0,0.14070566
1,0.1280545
1,0.13894574
0,0.15880272
0,0.12363437
0,0.14909872
1,0.13754928
0,0.12770872
1,0.15437117
0,0.1304188
0,0.13051483
0,0.1333126
0,0.1496726
0,0.12480216
1,0.14168735
1,0.13645427
1,0.16893023
1,0.13142978
1,0.13417119
1,0.15184693
1,0.15332653
0,0.12807764
0,0.1555977
0,0.13573267
0,0.1627483
0,0.12514608
1,0.12871136
1,0.12656412
0,0.14902124
1,0.12574574
0,0.14553279
0,0.1396025
0,0.13582696
0,0.12229935
0,0.1502523
0,0.13062991
1,0.13692524
1,0.1328687
1,0.13238393
1,0.13940898
0,0.12503189
0,0.13240378
0,0.15735495
0,0.124952264
1,0.15486674
0,0.16575521
0,0.21050707
0,0.1363782
0,0.1382311
0,0.12541544
0,0.1446826
0,0.13210653
0,0.13967663
1,0.15452118
1,0.15209328
1,0.1391004
0,0.13727206
0,0.16298467
1,0.21944839
0,0.15138546
0,0.1255983
0,0.13201042
0,0.13431996
0,0.14847273
1,0.13705148
0,0.13170657
1,0.13991228
0,0.13892478
0,0.13681543
1,0.15495586
1,0.12753327
0,0.13547327
0,0.12744044
0,0.13611315
1,0.13154526
0,0.11939846
1,0.12954518
0,0.15549669
1,0.13872886
0,0.13188486
0,0.13819648
1,0.1325728
1,0.13103712
0,0.13758665
0,0.15363435
0,0.13502316
0,0.13543452
0,0.1352067
0,0.13798109
0,0.13246867
0,0.118452065
1,0.13241963
0,0.13687742
0,0.12407432
0,0.12371677
0,0.14094839
1,0.14917059
0,0.14525153
1,0.12608021
1,0.14298917
0,0.14748493
0,0.14208435
1,0.12231083
0,0.12881422
0,0.1537968
0,0.12984897
0,0.12200423
0,0.15733445
0,0.14543436
0,0.12326425
0,0.12589845
0,0.12073554
0,0.13532887
1,0.14691602
0,0.13787176
0,0.12424664
1,0.15265755
0,0.1287457
1,0.14346127
0,0.1295958
0,0.15208596
0,0.14767908
0,0.13447955
0,0.14305231
0,0.1415071
1,0.1519075
1,0.12744544
0,0.1583928
0,0.12413106
0,0.14782889
0,0.12554745
1,0.13968328
0,0.15070067
1,0.12625915
0,0.15626103
1,0.13927871
1,0.12056967
1,0.14258017
0,0.12938079
0,0.15087502
1,0.14225465
0,0.12167888
1,0.14394708
0,0.1319642
0,0.13511276
0,0.1368429
0,0.12703502
0,0.122647345
0,0.13314216
0,0.14642459
1,0.13189545
0,0.1404688
0,0.16276157
0,0.12421397
1,0.1683571
0,0.14535084
1,0.13235876
0,0.13458379
0,0.15294865
0,0.13596344
0,0.15500273
0,0.16140766
0,0.14129429
0,0.12573753
1,0.1210813
0,0.15611632
1,0.13031518
1,0.15338112
1,0.1474916
1,0.15126008
1,0.12131007
0,0.16582073
0,0.14730653
0,0.124454886
1,0.12970856
0,0.12565649
1,0.14212044
1,0.14492416
1,0.14840111
0,0.13412096
0,0.1345852
1,0.14188547
0,0.13731948
0,0.13161166
1,0.14652844
1,0.13137242
0,0.13856058
0,0.15138084
0,0.13351314
0,0.13526294
1,0.14996533
0,0.1346248
0,0.12875381
0,0.12958741
0,0.12618801
0,0.14225276
1,0.15999708
1,0.12852721
0,0.14476603
0,0.13017346
0,0.15291542
1,0.12963523
0,0.12187457
0,0.14036976
0,0.16326773
0,0.14550854
1,0.12603296
1,0.13944937
0,0.12098337
0,0.15499432
0,0.12172197
0,0.12500763
0,0.121772885
0,0.12715197
0,0.123522684
0,0.1444753
1,0.13302971
1,0.16230749
0,0.15699136
0,0.14523408
0,0.14408924
1,0.15565236
0,0.1504388
1,0.15243739
0,0.15842788
0,0.14964072
0,0.1773479
0,0.145876
0,0.14604653
0,0.12663944
0,0.15144159
0,0.13163415
0,0.12301248
0,0.13363977
0,0.16524488
1,0.118216604
1,0.13599832
0,0.1387889
0,0.15226574
1,0.13610299
1,0.13618426
0,0.15611611
0,0.11097109
0,0.14968035
0,0.12029492
1,0.13689718
0,0.20951182
1,0.1526026
0,0.13107365
0,0.11866005
0,0.14889032
0,0.15765412
0,0.13131681
0,0.13389151
0,0.13916212
1,0.14298898
1,0.14908578
0,0.124655984
0,0.13867737
1,0.13679236
0,0.12490664
0,0.12313168
1,0.15633884
0,0.13890329
0,0.12450277
1,0.12483185
1,0.13505448
0,0.12641044
0,0.12743813
0,0.13355812
0,0.12114934
0,0.14753523
1,0.12464688
0,0.13878185
1,0.1339948
0,0.11706482
0,0.13884883
1,0.15793028
1,0.13198583
0,0.12872724
0,0.1314996
0,0.13806
0,0.14845373
0,0.13433497
0,0.12277358
1,0.13157107
1,0.14469922
0,0.12325808
1,0.14384243
0,0.14725202
1,0.14541565
0,0.13031414
0,0.14421196
0,0.14585564
0,0.14771563
0,0.1641844
0,0.13085781
0,0.1259233
0,0.117872775
1,0.14328764
0,0.15862778
0,0.12933967
1,0.123640135
1,0.12950616
1,0.13272735
0,0.12560108
0,0.1237972
0,0.1302419
0,0.1421985
0,0.16506462
1,0.11867902
1,0.1285048
0,0.15360044
1,0.12132498
1,0.13413954
0,0.12888266
1,0.1493537
1,0.15018073
0,0.14223549
0,0.13591379
0,0.15129313
0,0.11805692
0,0.1335948
0,0.12402323
0,0.14404593
1,0.14445679
0,0.13889386
1,0.1515054
0,0.15371704
0,0.15152182
1,0.13153617
1,0.12271676
0,0.13608916
1,0.11843329
0,0.13977607
1,0.13360007
0,0.15272653
1,0.13491924
1,0.13685045
0,0.12058641
0,0.12623757
1,0.13654482
0,0.15155074
1,0.14428346
0,0.11982809
0,0.13012886
0,0.13496956
0,0.15270601
1,0.12709263
1,0.13701093
0,0.13694097
0,0.14434674
1,0.1414582
0,0.12949055
0,0.14355668
0,0.14159653
1,0.121745825
0,0.14732644
0,0.1282655
0,0.13659872
0,0.13534085
1,0.14169985
0,0.14055704
0,0.13250664
0,0.11943484
0,0.1363935
0,0.1486519
1,0.13671729
0,0.15651985
0,0.14294635
0,0.12494376
0,0.14665127
0,0.12616743
0,0.13311355
0,0.120719396
0,0.161365
0,0.1276851
0,0.12577547
1,0.14537637
0,0.14839786
0,0.14465502
1,0.14000672
0,0.13603728
1,0.16393211
1,0.14696158
1,0.11846928
1,0.14036068
1,0.14616223
0,0.15760922
0,0.13113825
0,0.15175605
0,0.12645842
0,0.14529009
0,0.12823504
0,0.12560211
0,0.13921396
0,0.129773
1,0.16512866
1,0.12759547
0,0.12697221
0,0.126256
1,0.12886354
0,0.122567534
1,0.12677372
1,0.16003215
0,0.12403726
0,0.12919205
0,0.15433042
0,0.16281024
0,0.14077578
1,0.14364746
1,0.11746062
0,0.16001761
0,0.13303824
0,0.13071729
0,0.122602075
1,0.14310075
0,0.13863577
0,0.15478592
0,0.13372776
0,0.14887513
0,0.124247134
0,0.1336304
0,0.12780726
0,0.15463279
0,0.12172068
1,0.15146786
0,0.1288126
1,0.15907235
1,0.14848383
0,0.13804528
0,0.15314022
1,0.12978093
1,0.12733506
0,0.16435064
0,0.1285804
1,0.15200356
0,0.14187416
0,0.13816135
0,0.13933292
0,0.13871664
1,0.1308191
0,0.210992
1,0.1873783
0,0.1820269
0,0.15162025
1,0.21824
1,0.17998548
0,0.20205832
1,0.16715984
0,0.23956302
0,0.16411576
0,0.17982192
0,0.1633926
1,0.18662268
1,0.17914712
1,0.15494017
1,0.13254517
0,0.23324375
0,0.21769014
1,0.19287227
1,0.16490558
1,0.19318984
1,0.25033098
0,0.22148585
1,0.183476
0,0.16092044
0,0.21136944
0,0.16949014
0,0.16930275
1,0.15853871
0,0.19052504
1,0.1899082
1,0.16765383
0,0.22625008
0,0.16032372
0,0.17894569
1,0.16718897
0,0.20869853
0,0.18955472
0,0.16379084
0,0.14713973
0,0.15208519
0,0.18493456
1,0.21476509
0,0.19533336
0,0.18718491
1,0.18501192
0,0.21882133
1,0.18140574
0,0.20915312
0,0.18604091
1,0.15248074
0,0.1920221
1,0.19061656
1,0.19606692
0,0.18861283
0,0.18039787
0,0.23577209
0,0.21829827
0,0.1620607
1,0.21114023
1,0.2133232
1,0.13032453
0,0.22497086
1,0.15078826
1,0.2178185
1,0.19875848
0,0.19740781
0,0.22687864
0,0.1731028
0,0.17908768
1,0.17349255
0,0.17663246
1,0.16298783
0,0.17791048
1,0.13359328
0,0.20306407
1,0.2152149
1,0.14487414
0,0.15792981
0,0.20229729
0,0.18272017
0,0.21630013
0,0.18174116
0,0.20030355
0,0.1573204
0,0.21787733
0,0.18260996
0,0.15770282
0,0.17887187
0,0.23060407
0,0.23992723
0,0.18035775
0,0.15046094
1,0.20878065
1,0.14956841
0,0.16136011
1,0.19233982
0,0.19281389
1,0.16576062
0,0.20459469
1,0.14681512
0,0.18974024
0,0.13904947
0,0.18881534
0,0.2631196
0,0.21844065
0,0.1810504
0,0.1787722
0,0.18550655
1,0.2359816
0,0.17199107
0,0.17162734
0,0.1524232
1,0.15161385
1,0.17786732
1,0.19326898
1,0.28773713
1,0.12911226
1,0.21504194
1,0.18214667
1,0.15872104
0,0.15544273
1,0.18709455
0,0.17775604
0,0.20242496
0,0.19870159
0,0.18358643
0,0.15288481
1,0.1442788
0,0.16659611
0,0.16458216
0,0.19792739
1,0.18262379
0,0.20671166
0,0.21963368
1,0.14127119
0,0.15661232
1,0.18187521
0,0.19553955
1,0.17564395
1,0.19673131
0,0.20938438
1,0.13627236
1,0.1731261
0,0.18195735
1,0.19542491
0,0.16959053
0,0.16541532
0,0.21654262
1,0.18919742
1,0.20401305
0,0.1573991
0,0.24534553
1,0.17022885
0,0.157844
0,0.14180154
1,0.23199318
0,0.17230171
1,0.1792144
0,0.15472947
1,0.18050762
0,0.18788908
0,0.18417019
0,0.2059098
1,0.23173936
0,0.19386269
1,0.13603258
0,0.16535991
0,0.1851882
1,0.19008112
0,0.15918238
0,0.19596009
0,0.18302536
0,0.19329801
1,0.15346035
0,0.202358
0,0.20215778
1,0.17179331
1,0.15822564
1,0.2032918
0,0.20704848
1,0.19538851
0,0.15837227
1,0.13490945
0,0.24168815
1,0.14954504
1,0.1840839
0,0.14894414
1,0.20342448
0,0.13532667
0,0.16220793
0,0.22177316
0,0.22047873
1,0.20428434
0,0.15403125
0,0.18238798
0,0.20318043
0,0.15923741
0,0.17490537
0,0.17592514
0,0.1822465
0,0.17110601
0,0.20427291
0,0.20859958
0,0.22209099
1,0.22446968
0,0.12940729
0,0.21558471
0,0.20739724
0,0.16164957
1,0.16765544
1,0.23429492
0,0.11576618
0,0.18634292
1,0.18009263
1,0.19572657
0,0.1516703
0,0.17653726
0,0.20373987
1,0.120377496
1,0.23535061
0,0.2190502
0,0.21927543
0,0.14965
1,0.17610553
0,0.16688387
0,0.13369009
0,0.19043857
1,0.18530047
0,0.20931041
0,0.13523927
0,0.24175623
0,0.20418341
1,0.146568
0,0.1939931
1,0.14087807
1,0.16937432
0,0.23982625
1,0.16233905
0,0.17301244
0,0.21433643
0,0.19838277
0,0.18350995
0,0.14541945
0,0.13912392
0,0.16056441
0,0.15657516
1,0.18140365
0,0.1718737
0,0.21125978
1,0.23798653
0,0.1684264
0,0.23646341
0,0.142883
0,0.17890614
0,0.2057922
1,0.1362436
1,0.19666633
0,0.1845096
1,0.20600672
1,0.23095211
0,0.16878638
1,0.13463679
1,0.14735344
0,0.18176259
1,0.23973656
0,0.22882017
0,0.1243592
1,0.19986768
0,0.19295684
0,0.17252596
0,0.19259459
0,0.17753892
0,0.18351397
1,0.1749633
0,0.12502906
1,0.15018626
0,0.13688365
0,0.18337646
0,0.10992255
0,0.17884843
1,0.15088628
0,0.12857911
0,0.13812155
0,0.15124626
1,0.18648994
0,0.18278058
0,0.21305895
0,0.15229906
0,0.19124551
0,0.16748704
1,0.1805006
1,0.14437473
0,0.18459184
0,0.22737324
0,0.2011242
0,0.16771793
0,0.1730373
0,0.20543504
1,0.15046751
0,0.18451056
0,0.18138784
1,0.23146713
0,0.17428258
0,0.2475676
0,0.17006245
0,0.17148702
1,0.20013723
0,0.17476584
0,0.1873286
0,0.22537458
0,0.16317277
1,0.17165063
0,0.14753267
0,0.18779412
1,0.20799007
1,0.20274694
0,0.15492038
0,0.20578668
0,0.21047954
0,0.1998842
1,0.21077369
1,0.23620549
1,0.22015204
0,0.18004139
0,0.20082504
0,0.20110007
1,0.14315462
0,0.17206547
0,0.19470723
0,0.2279017
0,0.1851185
0,0.1642791
0,0.20258597
1,0.16108714
0,0.13650624
0,0.20464464
1,0.18903372
1,0.15840831
0,0.1924813
0,0.18762973
0,0.22039384
0,0.19421056
1,0.21613409
0,0.17770053
1,0.2201544
1,0.19096717
0,0.18698294
0,0.19849104
0,0.17941353
0,0.20436175
0,0.16640429
0,0.14868307
0,0.16070952
0,0.19835818
0,0.20904306
0,0.20443356
1,0.17956707
0,0.19642186
1,0.17615962
0,0.23012903
0,0.19282924
1,0.20963491
1,0.21987262
0,0.19650587
1,0.194666
0,0.16398002
0,0.1478549
0,0.18854696
0,0.1925762
0,0.17576942
0,0.19099629
0,0.23241466
1,0.22240491
1,0.1741101
1,0.17175189
1,0.18310687
0,0.17854333
0,0.16641383
0,0.17828241
0,0.13820237
1,0.23327823
0,0.17411871
0,0.16957393
1,0.18474923
0,0.1686171
0,0.18924394
1,0.17927055
0,0.15163329
0,0.23307419
1,0.2341606
0,0.23732407
1,0.19992863
1,0.19475839
0,0.1272786
0,0.18732466
0,0.2033179
0,0.15009429
0,0.19157149
1,0.163362
0,0.15211366
0,0.17057647
1,0.22235164
1,0.1692856
1,0.17295408
1,0.17289017
0,0.1925223
0,0.17652804
1,0.22529767
1,0.16252504
0,0.20246501
0,0.2140703
1,0.1448266
0,0.1474525
1,0.21669139
1,0.16777276
0,0.20774226
1,0.21284345
1,0.1547735
0,0.19103965
0,0.18751988
0,0.21004148
1,0.2073147
0,0.17815104
1,0.22660711
0,0.21648502
0,0.17617571
0,0.21717599
1,0.1781615
0,0.1368543
1,0.24431598
0,0.20845865
0,0.1347813
0,0.19581833
1,0.22384873
1,0.22749427
0,0.22048193
0,0.15317312
1,0.20922695
0,0.2244159
1,0.20924611
0,0.16787928
0,0.16773783
0,0.21789375
1,0.16663842
0,0.180743
0,0.15704569
1,0.23171104
0,0.14821094
1,0.25047988
0,0.15080492
0,0.19302468
0,0.14775258
1,0.15002012
1,0.1634893
0,0.14552389
0,0.17883718
1,0.23814017
0,0.20891349
0,0.23264521
0,0.19307275
0,0.2376042
1,0.17113829
0,0.22383933
0,0.21304457
0,0.13686815
0,0.15090871
0,0.124777295
1,0.19599922
0,0.21932967
0,0.15896286
0,0.1610551
0,0.21935323
1,0.16985436
0,0.20254079
0,0.17072386
1,0.16187662
0,0.1590866
1,0.1626102
1,0.1884481
1,0.20190299
0,0.17259184
1,0.17367539
0,0.2085751
0,0.16485253
0,0.18081868
1,0.17906527
0,0.13969843
0,0.15468767
1,0.18754897
0,0.19412363
1,0.17768489
0,0.19338937
0,0.1808969
0,0.14953575
1,0.1718905
1,0.18058325
0,0.17984055
0,0.19488768
0,0.19637129
1,0.1410022
1,0.1574745
0,0.15451244
1,0.15713418
1,0.16115358
1,0.17681675
0,0.16183574
0,0.15707266
1,0.16837832
0,0.15283428
1,0.16472746
1,0.16881792
1,0.16236086
0,0.17198238
0,0.16582784
0,0.15813929
0,0.16576043
0,0.14981219
0,0.15260792
0,0.16032113
0,0.15722828
0,0.1575253
0,0.1557278
0,0.17658812
1,0.15981205
0,0.15957394
0,0.17341137
0,0.16558467
1,0.15880628
0,0.153285
1,0.17047198
1,0.18225366
0,0.15263593
1,0.16388713
1,0.15908614
1,0.16229035
1,0.16056713
0,0.1602183
1,0.15052415
0,0.16938253
0,0.15934451
0,0.15860757
0,0.1513887
1,0.18127424
0,0.16033092
0,0.17571554
1,0.15507664
0,0.15679373
0,0.1644213
1,0.17833924
0,0.16540179
1,0.15029192
0,0.16865465
0,0.1567815
0,0.16613396
1,0.15222368
0,0.15108822
0,0.1609974
0,0.15053965
1,0.17048834
1,0.15052423
0,0.1767424
0,0.15484796
0,0.15472193
0,0.16247444
0,0.16286524
0,0.16011386
0,0.1596717
0,0.15580238
0,0.16964355
0,0.16277027
0,0.16362327
0,0.16497956
0,0.15813622
0,0.16518632
1,0.1495445
0,0.15793009
0,0.163295
0,0.16552113
1,0.1522923
0,0.16376571
0,0.16655762
1,0.16322424
0,0.16683373
0,0.15816292
0,0.17260703
0,0.17553876
0,0.15760294
0,0.17117007
1,0.1446819
0,0.15195419
0,0.16427366
0,0.16853315
0,0.15967312
1,0.15185903
0,0.16891423
1,0.16400933
0,0.15796006
1,0.16222925
0,0.15862478
0,0.1696886
0,0.17095095
0,0.17404924
0,0.16477181
0,0.10934528
0,0.15941077
1,0.16520444
1,0.17132768
0,0.1548106
1,0.158643
1,0.16074944
0,0.16719098
1,0.18504283
0,0.15015873
1,0.15267727
0,0.16206214
0,0.15327206
1,0.16525881
0,0.16014439
0,0.16380036
0,0.15898736
0,0.15777703
0,0.14553794
0,0.16655266
1,0.15664418
0,0.16700071
0,0.15709873
1,0.15440606
0,0.16300939
0,0.16979744
1,0.18027397
1,0.18504737
0,0.1725689
0,0.15666291
1,0.14986144
0,0.16449004
0,0.15103632
0,0.16539101
0,0.15910247
1,0.14834334
1,0.17629814
0,0.1507255
0,0.17803194
0,0.16703057
0,0.17488675
0,0.1754656
0,0.16134727
0,0.15970738
0,0.15770167
0,0.16090661
0,0.17106488
1,0.165475
0,0.15355414
0,0.15974271
0,0.14277288
0,0.17313124
0,0.16098738
0,0.16171992
0,0.16781531
1,0.1469387
1,0.16017815
0,0.15321648
0,0.16057791
0,0.15383625
0,0.14903615
1,0.16055104
1,0.17134176
1,0.15651086
1,0.15511219
1,0.16597861
0,0.16376379
0,0.16902724
0,0.15892927
0,0.15940325
1,0.16253433
0,0.1641257
1,0.16285607
1,0.17753664
0,0.15650608
1,0.16210054
0,0.16780986
1,0.16888572
1,0.16402182
1,0.16161026
1,0.16411366
0,0.16614746
1,0.16088104
0,0.16123286
0,0.16580467
0,0.16364262
0,0.17144999
0,0.15398484
0,0.15483752
0,0.17038849
0,0.17485164
0,0.15739508
0,0.15113547
0,0.16624796
0,0.15340026
1,0.14746231
1,0.16109845
0,0.16955408
0,0.17063223
1,0.15573032
1,0.15836245
0,0.17279975
1,0.15142858
0,0.14777818
0,0.14782779
1,0.16391505
1,0.17376989
0,0.16720442
1,0.162047
0,0.16303046
0,0.1558405
0,0.15900758
0,0.16435282
0,0.16320321
0,0.15691222
0,0.16883416
0,0.15362585
0,0.1654913
0,0.15976897
0,0.16822039
0,0.15527533
0,0.17389773
0,0.16224338
0,0.17002966
0,0.15815279
1,0.16367038
0,0.16450469
0,0.15288207
0,0.16747364
0,0.17127727
0,0.16016117
1,0.16570833
0,0.17017585
0,0.1589895
0,0.15889487
1,0.15972672
0,0.16863517
1,0.15549502
0,0.15816072
1,0.16652036
1,0.15126984
0,0.15932737
0,0.1592379
0,0.16423394
1,0.1555445
0,0.16217601
0,0.16911337
