Outcome,Prediction
0,0.48827595
0,0.48649958
1,0.49268377
0,0.48666587
1,0.4858487
0,0.48767427
1,0.48691225
1,0.4844815
1,0.48778823
0,0.48694268
0,0.48911932
1,0.484457
0,0.48751926
1,0.48872495
0,0.48264563
0,0.4856697
0,0.4836873
0,0.48224834
1,0.489309
0,0.4854774
0,0.48553142
0,0.48618674
0,0.48744425
1,0.48624426
0,0.4856245
1,0.48913628
0,0.48398638
0,0.4862498
1,0.48203978
0,0.48435488
0,0.4900729
0,0.48640642
1,0.4862932
0,0.48451853
0,0.48725852
1,0.48338214
0,0.49021897
1,0.48296633
0,0.48145738
1,0.4860155
0,0.48792815
1,0.48860002
0,0.4862582
1,0.4844316
0,0.48669565
1,0.4826234
1,0.48591512
1,0.4839742
0,0.48628688
0,0.4845184
1,0.4911137
1,0.49204716
0,0.48454222
1,0.48972264
0,0.4818373
1,0.48509812
0,0.48631042
0,0.48217466
0,0.48343977
0,0.48521885
0,0.48791167
0,0.4876671
1,0.48412538
0,0.48196965
0,0.48391876
0,0.48760727
0,0.48490062
0,0.4852347
1,0.48168898
1,0.48590726
0,0.48170385
0,0.49243638
1,0.48341954
0,0.48687625
0,0.48890612
1,0.48585784
0,0.4868713
0,0.4892055
0,0.4881618
0,0.48772836
0,0.48936987
0,0.48593023
1,0.48741993
0,0.48509145
1,0.4866158
0,0.4521685
0,0.45182258
1,0.43984377
0,0.4440247
1,0.4368078
0,0.43963206
1,0.43887112
0,0.44378084
1,0.43884972
0,0.45264307
1,0.4392459
0,0.43172294
0,0.44994983
1,0.44053423
0,0.4401937
0,0.4444391
0,0.43697885
0,0.44178435
0,0.43761614
0,0.451972
0,0.4389461
0,0.4391822
0,0.44177818
0,0.43854204
0,0.4415219
0,0.4408196
1,0.44006786
1,0.4406386
0,0.45211583
0,0.44667977
1,0.44169557
0,0.4396486
0,0.4386177
0,0.45205864
0,0.44906658
0,0.44691387
0,0.44049314
1,0.44401786
0,0.45056042
0,0.44581822
0,0.44084063
1,0.4419871
1,0.44416884
0,0.43918502
0,0.44367743
0,0.44109967
1,0.44063994
0,0.43969908
1,0.4408771
0,0.44388214
1,0.44432762
1,0.45101503
0,0.44519362
0,0.44613284
1,0.4368155
0,0.45296273
0,0.44635546
1,0.4423031
0,0.44799525
1,0.43919402
1,0.44168785
0,0.43733498
0,0.44063947
0,0.4484373
1,0.4433274
0,0.43840215
1,0.4353138
0,0.44589174
0,0.45364648
0,0.4398851
0,0.44222233
0,0.4463969
1,0.44740406
1,0.44299248
1,0.4375791
1,0.4450039
1,0.4453526
1,0.44647163
1,0.43622485
0,0.4471439
0,0.43879184
0,0.43872845
0,0.4406267
0,0.4432781
1,0.45368224
1,0.4387737
0,0.43646035
1,0.4496425
0,0.4407931
0,0.44538596
0,0.44798082
0,0.4418199
0,0.43643108
0,0.43765253
1,0.45280877
1,0.44568726
1,0.43530917
1,0.44806316
0,0.44651932
0,0.44325992
0,0.44268358
0,0.45222566
1,0.44425485
0,0.43728787
0,0.4394036
0,0.44152737
0,0.45287225
0,0.4503822
0,0.43740445
0,0.44318134
0,0.44741017
1,0.43678716
1,0.43895826
1,0.44590762
0,0.44812953
0,0.43993342
1,0.4387621
0,0.44266382
0,0.43826786
0,0.44388717
0,0.44382188
0,0.44366288
1,0.4420569
0,0.44632357
1,0.4451011
0,0.43941966
0,0.44531465
1,0.4480676
1,0.452804
0,0.45051572
0,0.4376441
0,0.4361196
1,0.44544807
0,0.45112425
1,0.44424447
0,0.43926182
1,0.449989
0,0.44332555
0,0.44614306
1,0.45451277
1,0.43930086
0,0.4535738
0,0.43559957
0,0.44031847
0,0.4478311
0,0.44409677
0,0.4466825
0,0.4438022
0,0.4425932
1,0.44696537
0,0.44266725
0,0.4499214
0,0.44159183
0,0.44065014
1,0.44997168
0,0.44027427
1,0.4392582
1,0.44996426
0,0.43893933
0,0.45164594
1,0.43998647
0,0.4466398
0,0.44123608
0,0.44466498
0,0.44633758
0,0.43742073
0,0.4410143
0,0.45336506
0,0.44962892
0,0.4489448
0,0.4352715
1,0.43596366
0,0.43500546
0,0.43675536
1,0.44969332
0,0.44088423
1,0.43964562
0,0.4429218
0,0.43621397
0,0.43987936
0,0.43622527
0,0.44004282
0,0.43833753
1,0.44175315
1,0.4387198
0,0.43783274
0,0.45127353
0,0.44562265
0,0.44202477
1,0.44551373
0,0.43709198
1,0.44612065
0,0.4353747
1,0.4391502
1,0.44304466
1,0.44071192
0,0.4529232
0,0.43667808
1,0.44403708
0,0.44710916
1,0.44014284
0,0.45417508
0,0.43981856
0,0.44344574
0,0.43977627
0,0.438065
0,0.4496726
0,0.44366708
1,0.44800782
0,0.4401935
0,0.43678138
0,0.43717042
1,0.43535858
0,0.44077963
1,0.44119805
0,0.44054472
0,0.43250754
0,0.44011325
0,0.4385066
0,0.4377032
0,0.44166684
0,0.44093895
1,0.44415158
0,0.43564844
1,0.44735828
1,0.43982545
1,0.4483165
1,0.43975428
1,0.44076586
0,0.4311298
0,0.4422158
0,0.44495153
1,0.44652426
0,0.44864106
1,0.44423863
1,0.43838188
1,0.4419238
0,0.43789917
0,0.44979677
1,0.44890368
0,0.44348386
0,0.44900998
1,0.44008207
1,0.44341007
0,0.4520794
0,0.4448099
0,0.44293547
0,0.44205192
1,0.44703937
0,0.44465467
0,0.44754118
0,0.44545817
0,0.44332418
0,0.43881154
1,0.43860167
1,0.4392747
0,0.4464175
0,0.4522735
0,0.4397744
1,0.43681416
0,0.44326177
0,0.44327515
0,0.4368855
0,0.44096825
1,0.45232123
1,0.4393878
0,0.43617252
0,0.43692398
0,0.44600445
0,0.44847816
0,0.455246
0,0.44228646
0,0.44949
0,0.44202402
1,0.44261855
1,0.43984166
0,0.440631
0,0.4406641
0,0.4349841
1,0.43774018
0,0.43897146
1,0.43907043
0,0.4426938
0,0.4443552
0,0.43458
0,0.43736798
0,0.4490464
0,0.4419119
0,0.44102862
0,0.4420244
0,0.4514455
0,0.44129658
0,0.43479362
1,0.44466218
1,0.43909672
0,0.44462514
0,0.4417693
1,0.4478467
1,0.44220412
0,0.44116625
0,0.44453558
0,0.4404943
0,0.44311735
1,0.43977952
0,0.43550107
1,0.44974878
0,0.44161674
0,0.44243872
0,0.43882704
0,0.43845025
0,0.43627807
0,0.4512001
0,0.4364125
1,0.43945223
1,0.44987515
0,0.4465894
0,0.44156885
1,0.44459257
0,0.4378132
0,0.4449068
1,0.43995303
0,0.44231033
0,0.4433879
1,0.4462667
1,0.439092
0,0.44465068
0,0.44507933
0,0.45090735
0,0.4483598
0,0.4421383
1,0.44441158
0,0.44395676
1,0.44440538
0,0.450818
0,0.4492459
1,0.44131
1,0.43776917
0,0.44775295
0,0.44362956
0,0.44370866
0,0.43992215
0,0.44309837
0,0.43835104
1,0.4466652
1,0.43835467
0,0.44356856
1,0.43870026
0,0.44130436
1,0.43895492
0,0.44482344
0,0.43835372
0,0.4403928
0,0.43628374
0,0.4453274
0,0.4408199
0,0.442512
0,0.4401149
1,0.44542876
0,0.4347757
0,0.44317546
1,0.44220605
1,0.44062445
1,0.44437674
0,0.44809324
0,0.4426339
0,0.43828413
0,0.43836656
0,0.4400935
1,0.44890267
1,0.44824716
0,0.43781108
1,0.45247343
1,0.43540093
0,0.44140992
1,0.43934417
1,0.44567144
0,0.4338325
0,0.4501147
0,0.4352031
0,0.4468552
0,0.45100328
0,0.44434986
0,0.44022417
1,0.43611324
0,0.44409648
1,0.44080102
0,0.437018
0,0.4453776
1,0.44818634
1,0.44324782
0,0.44254974
1,0.4417141
0,0.4457263
1,0.4504123
0,0.44086364
1,0.45287475
1,0.44773716
0,0.4524411
0,0.45298222
1,0.43866354
0,0.43942866
1,0.43822792
0,0.45203623
0,0.4483168
0,0.44227806
0,0.43716934
1,0.448852
1,0.4417991
0,0.4412734
0,0.44075146
1,0.44602382
0,0.44202793
0,0.43833244
0,0.43878117
1,0.44135192
0,0.43650392
0,0.4423942
0,0.44230217
0,0.44756594
1,0.4411025
0,0.43496042
0,0.4417891
0,0.44320646
0,0.43810722
0,0.43789092
1,0.44286108
0,0.4388167
0,0.4355594
0,0.43955877
0,0.43778992
0,0.44123876
0,0.44643086
0,0.4513208
0,0.43877366
0,0.44404015
0,0.44224033
1,0.44133097
0,0.43590522
0,0.44191718
1,0.44653693
0,0.44346014
1,0.43843332
1,0.435819
1,0.44062668
1,0.45241126
1,0.45061696
0,0.4452876
0,0.44246125
0,0.4390197
0,0.43870923
0,0.44571072
0,0.44164658
0,0.45046884
0,0.44815388
0,0.4449812
1,0.43678078
1,0.43942952
0,0.4362739
0,0.44587514
1,0.4402892
0,0.4519496
1,0.44494385
1,0.4396813
0,0.43979853
0,0.44855586
0,0.43710896
0,0.43706757
0,0.44595888
1,0.4412842
1,0.4433692
0,0.43863714
0,0.44290513
0,0.44494206
0,0.44644284
1,0.44042075
0,0.44779018
0,0.44236726
0,0.45204777
0,0.44533437
0,0.4474768
0,0.4446856
0,0.445483
0,0.43944684
0,0.44123143
1,0.44233152
0,0.44413534
1,0.4348018
1,0.44520298
0,0.43861
0,0.44948184
1,0.4429647
1,0.44168955
0,0.4370338
0,0.44182673
1,0.44177017
0,0.4354666
0,0.44441488
0,0.43785718
0,0.4360442
1,0.43710342
0,0.5546584
1,0.50267905
0,0.5193505
0,0.41622382
1,0.51431865
1,0.4784181
0,0.5220232
1,0.47408888
0,0.5134547
0,0.44841188
0,0.46369672
0,0.47606552
1,0.5088586
1,0.50964516
1,0.49361563
1,0.46860185
0,0.48704594
0,0.45498517
1,0.50266796
1,0.49170378
1,0.4873184
1,0.5299135
0,0.5224685
1,0.43486318
0,0.47891396
0,0.4888663
0,0.49850863
0,0.520361
1,0.4686639
0,0.51467574
1,0.49215558
1,0.48295635
0,0.49215418
0,0.51141083
0,0.4456834
1,0.5200178
0,0.5198988
0,0.4777864
0,0.49726316
0,0.47513685
0,0.52530175
0,0.478878
1,0.56635773
0,0.43657717
0,0.505836
1,0.4916195
0,0.52222455
1,0.5026263
0,0.52428705
0,0.5139317
1,0.532065
0,0.42388296
1,0.4897732
1,0.5170671
0,0.46932998
0,0.50417566
0,0.5168902
0,0.5039661
0,0.48534048
1,0.53216004
1,0.4602723
1,0.46333674
0,0.4953643
1,0.51733273
1,0.4558859
1,0.51708275
0,0.5073041
0,0.5176023
0,0.50632346
0,0.4261955
1,0.5258408
0,0.4913867
1,0.4893499
0,0.51074386
1,0.48270068
0,0.5157884
1,0.5089391
1,0.47304353
0,0.43867394
0,0.4465795
0,0.51442754
0,0.49290305
0,0.5049749
0,0.5198124
0,0.49643463
0,0.4401938
0,0.47783858
0,0.45173913
0,0.5174825
0,0.5370378
0,0.5671001
0,0.43605995
0,0.46708795
1,0.49912837
1,0.51364154
0,0.42422542
1,0.47588593
0,0.42600572
1,0.47423422
0,0.5412935
1,0.51189333
0,0.51077056
0,0.46893033
0,0.51740503
0,0.48634747
0,0.4842743
0,0.5194433
0,0.49433798
0,0.46625113
1,0.4987311
0,0.49716333
0,0.4822609
0,0.4860591
1,0.5212077
1,0.52153254
1,0.5136748
1,0.49608424
1,0.4691365
1,0.5264163
1,0.47613734
1,0.4926857
0,0.45339596
1,0.4810043
0,0.50563693
0,0.5357321
0,0.516497
0,0.48997712
0,0.48615792
1,0.48937893
0,0.52797085
0,0.48631406
0,0.50834626
1,0.5195992
0,0.55889654
0,0.46408775
1,0.47284
0,0.48942927
1,0.49881852
0,0.54229116
1,0.48895925
1,0.5216693
0,0.5232771
1,0.44555405
1,0.4891648
0,0.5027148
1,0.4936303
0,0.46504313
0,0.47882333
0,0.49068773
1,0.49517632
1,0.52641565
0,0.50108445
0,0.51806
1,0.4824243
0,0.5039229
0,0.4749887
1,0.5173325
0,0.50487745
1,0.47246298
0,0.5091784
1,0.46415186
0,0.44977692
0,0.48811543
0,0.4391619
1,0.5456052
0,0.527147
1,0.48402438
0,0.5138178
0,0.5020881
1,0.52180487
0,0.5130308
0,0.49328196
0,0.49414617
0,0.49190927
1,0.49603194
0,0.5225337
0,0.49405837
1,0.49038106
1,0.49659178
1,0.5227597
0,0.5185621
1,0.4962349
0,0.51224357
1,0.4906209
0,0.4950623
1,0.49822408
1,0.539379
0,0.49529323
1,0.52239054
0,0.4824603
0,0.48770994
0,0.49980813
0,0.51922125
1,0.46100938
0,0.4209437
0,0.55490917
0,0.502504
0,0.47177967
0,0.5346618
0,0.52849543
0,0.5179698
0,0.5189599
0,0.5021191
0,0.47692809
0,0.4723754
1,0.45903206
0,0.5167338
0,0.5027512
0,0.49761513
0,0.45474458
1,0.48718968
1,0.5106574
0,0.48881808
0,0.5204963
1,0.48380685
1,0.4695061
0,0.48029763
0,0.4948141
0,0.55097336
1,0.4422006
1,0.557708
0,0.49780762
0,0.55267364
0,0.48882174
1,0.5191493
0,0.48583007
0,0.49068618
0,0.49511915
1,0.45194295
0,0.5246708
0,0.4812989
0,0.5447009
0,0.50909764
1,0.5268082
0,0.49851948
1,0.4821705
1,0.47214565
0,0.51259744
1,0.5370594
0,0.50912756
0,0.5086896
0,0.4678516
0,0.49825877
0,0.4704875
0,0.5113306
0,0.51786315
0,0.4824221
1,0.4714078
0,0.51651543
0,0.5240308
1,0.46393776
0,0.49244264
0,0.53196746
0,0.47216624
0,0.48802954
0,0.48177975
1,0.48430014
1,0.44017085
0,0.5085517
1,0.51121104
1,0.5467332
0,0.44098625
1,0.49096206
1,0.49266055
0,0.49606892
1,0.5393743
0,0.51683456
0,0.46098763
1,0.51405776
0,0.46739566
0,0.48837367
0,0.46047825
0,0.43791425
0,0.48798177
1,0.49335298
0,0.46204832
1,0.5007914
0,0.44232088
0,0.4499343
0,0.42669803
0,0.44732618
1,0.48247704
0,0.47728723
0,0.43609837
0,0.51586
1,0.48470628
0,0.48044926
0,0.5316803
0,0.4883963
0,0.52457017
0,0.5244064
1,0.46733025
1,0.47479323
0,0.48036766
0,0.49022228
0,0.46575463
0,0.4744081
0,0.5415799
0,0.52766466
1,0.46687034
0,0.52369046
0,0.47435054
1,0.49458784
0,0.45539182
0,0.4866639
0,0.5050252
0,0.48690435
1,0.50307584
0,0.51416415
0,0.4831218
0,0.5096192
0,0.515325
1,0.4775804
0,0.4693742
0,0.5041114
1,0.5650041
1,0.4736214
0,0.47488865
0,0.50986046
0,0.4617314
0,0.48024076
1,0.52666867
1,0.52054876
1,0.5647741
0,0.50993276
0,0.5156542
0,0.48734936
1,0.4745328
0,0.49470416
0,0.42246553
0,0.55238813
0,0.5158608
0,0.4562512
0,0.49931037
1,0.5054769
0,0.49799183
0,0.47299486
1,0.48857072
1,0.50638574
0,0.48950577
0,0.49917147
0,0.4981123
0,0.43762204
1,0.5309054
0,0.47256815
1,0.511564
1,0.50796133
0,0.46689114
0,0.52948785
0,0.500646
0,0.48056126
0,0.4661181
0,0.5039768
0,0.5023095
0,0.5099154
0,0.52870363
0,0.51275975
1,0.5007174
0,0.524435
1,0.49670795
0,0.5198573
0,0.50009084
1,0.5162256
1,0.5281348
0,0.512326
1,0.4986638
0,0.4478018
0,0.48636213
0,0.5208326
0,0.48812938
0,0.47996658
0,0.47411954
0,0.5233191
1,0.5367656
1,0.50772125
1,0.5379455
1,0.49186978
0,0.5162349
0,0.4671238
0,0.5000485
0,0.5005119
1,0.5312825
0,0.478581
0,0.47991756
1,0.5180565
0,0.4807236
0,0.5012561
1,0.52475
0,0.5005612
0,0.5590514
1,0.5021498
0,0.45799667
1,0.48959312
1,0.51817036
0,0.4509948
0,0.50083685
0,0.5498384
0,0.47703272
0,0.5348993
1,0.49598268
0,0.45699605
0,0.4852484
1,0.5217436
1,0.5314061
1,0.52654356
1,0.48425698
0,0.53427577
0,0.50035137
1,0.52748734
1,0.48920482
0,0.52786964
0,0.44460073
1,0.47867885
0,0.46403414
1,0.48095104
1,0.49583837
0,0.45840237
1,0.44294208
1,0.4462078
0,0.4329254
0,0.47739482
0,0.53221655
1,0.50059646
0,0.45047855
1,0.5105467
0,0.5245156
0,0.4985962
0,0.5255807
1,0.44459614
0,0.48618788
1,0.5702623
0,0.47930327
0,0.4945675
0,0.50365984
1,0.5163858
1,0.5292701
0,0.5165803
0,0.4914553
1,0.5337197
0,0.48607582
1,0.5406562
0,0.5250602
0,0.49811715
0,0.4824775
1,0.49122077
0,0.48694333
0,0.49303916
1,0.5019191
0,0.49038562
1,0.5562578
0,0.48592132
0,0.4928004
0,0.49075922
1,0.4597176
1,0.509587
0,0.5095519
0,0.50452626
1,0.50831443
0,0.5558601
0,0.53799367
0,0.46232066
0,0.48720196
1,0.45439804
0,0.52398723
0,0.544783
0,0.46091783
0,0.4720965
0,0.48071265
1,0.4613824
0,0.52986246
0,0.47137475
0,0.4593853
0,0.5041512
1,0.4647147
0,0.4888232
0,0.48581228
1,0.52332574
0,0.5396551
1,0.4925394
1,0.49123698
1,0.5062714
0,0.5086455
1,0.5237412
0,0.5432521
0,0.45857006
0,0.4757722
1,0.5038675
0,0.49759588
0,0.42119357
1,0.5012084
0,0.45484594
1,0.4820661
0,0.5316402
0,0.48220596
0,0.48442957
1,0.49021113
1,0.5254432
0,0.5109525
0,0.49564594
0,0.5226241
1,0.49957284
1,0.5005588
0,0.505272
1,0.50648916
1,0.5062453
1,0.5078185
0,0.5021894
0,0.503648
1,0.5034979
0,0.50582486
1,0.50015485
1,0.5067563
1,0.50034606
0,0.5069708
0,0.5023585
0,0.502983
0,0.5011306
0,0.50365543
0,0.50070536
0,0.50572014
0,0.50216186
0,0.5028319
0,0.50276554
0,0.5079118
1,0.50903195
0,0.50426143
0,0.5037856
0,0.5037005
1,0.49982563
0,0.5000252
1,0.5102621
1,0.5069451
0,0.5072205
1,0.49765846
1,0.50311583
1,0.50368524
1,0.50352615
0,0.5042409
1,0.49807206
0,0.50440466
0,0.5017651
0,0.5049198
0,0.5022531
1,0.50740606
0,0.5060334
0,0.5088652
1,0.5069413
0,0.5014835
0,0.50197136
1,0.49882516
0,0.49806228
1,0.50274664
0,0.49851492
0,0.49888766
0,0.5070578
1,0.5019438
0,0.5034282
0,0.5072362
0,0.5037858
1,0.5009249
1,0.5047778
0,0.50920194
0,0.5035241
0,0.50811934
0,0.50158846
0,0.5014138
0,0.50305873
0,0.49851415
0,0.5025941
0,0.5069065
0,0.50199
0,0.5041518
0,0.4999752
0,0.5037406
0,0.5068866
1,0.5074457
0,0.5040563
0,0.5071856
0,0.5052186
1,0.50221676
0,0.5027037
0,0.50656575
1,0.50047517
0,0.50351006
0,0.5025514
0,0.5066677
0,0.5085211
0,0.50366795
0,0.5039909
1,0.5023675
0,0.50154716
0,0.5088561
0,0.5044644
0,0.5088473
1,0.50025946
0,0.5071734
1,0.5052378
0,0.5015913
1,0.5052822
0,0.5032076
0,0.49856848
0,0.5005664
0,0.5056269
0,0.50228465
0,0.5132769
0,0.50237334
1,0.50122774
1,0.50312287
0,0.50551486
1,0.5034995
1,0.5045533
0,0.50712365
1,0.5058865
0,0.49535108
1,0.5016885
0,0.5002665
0,0.51270425
1,0.5079005
0,0.500956
0,0.508599
0,0.5044717
0,0.50558925
0,0.5034353
0,0.49919993
1,0.5009462
0,0.5032934
0,0.5059588
1,0.501783
0,0.50548464
0,0.50035524
1,0.5073274
1,0.5039347
0,0.5001838
0,0.49986756
1,0.5039591
0,0.5081239
0,0.50493574
0,0.50239825
0,0.50114113
1,0.50428087
1,0.50329566
0,0.5014935
0,0.50775737
0,0.5030289
0,0.5024324
0,0.5012832
0,0.5003561
0,0.5038111
0,0.507107
0,0.49785808
0,0.51044613
1,0.5043225
0,0.5016313
0,0.50385106
0,0.50036746
0,0.5067844
0,0.5022945
0,0.50026196
0,0.5055905
1,0.4984331
1,0.5051247
0,0.5039592
0,0.5044073
0,0.5068179
0,0.5034692
1,0.50477046
1,0.5036541
1,0.5014083
1,0.500858
1,0.4999698
0,0.5074356
0,0.5066778
0,0.50701183
0,0.50583047
1,0.5023614
0,0.5022621
1,0.50707376
1,0.50388014
0,0.5075571
1,0.4995033
0,0.5014564
1,0.50355315
1,0.508356
1,0.50588095
1,0.5056012
0,0.503548
1,0.49917576
0,0.49974892
0,0.5043585
0,0.5062482
0,0.50707173
0,0.5079784
0,0.5015495
0,0.5027798
0,0.5026209
0,0.50319165
0,0.4997732
0,0.5084877
0,0.498728
1,0.5005946
1,0.49989313
0,0.49914902
0,0.5024027
1,0.50300074
1,0.50145394
0,0.50326866
1,0.50358886
0,0.50235456
0,0.49902946
1,0.5042578
1,0.50803375
0,0.50637597
1,0.5081058
0,0.5029165
0,0.5077393
0,0.50282997
0,0.5072593
0,0.5090664
0,0.50529337
0,0.50442386
0,0.50336426
0,0.50863576
0,0.5025425
0,0.5051895
0,0.5048259
0,0.5096292
0,0.5059498
0,0.50304157
0,0.50684106
1,0.50323516
0,0.5046849
0,0.50332266
0,0.5054919
0,0.5032436
0,0.49788204
1,0.5084049
0,0.500413
0,0.50192446
0,0.49880785
1,0.50144166
0,0.5023777
1,0.5047336
0,0.49994656
1,0.50493157
1,0.50241566
0,0.50312185
0,0.5053654
0,0.50675
1,0.49657986
0,0.4985072
0,0.5053305
0,0.4992885
0,0.50384736
0,0.50861895
1,0.5014285
